Date,T,,,,
2010-01-01,-13.16402389,,,,
2010-01-02,-5.716428383,,,,
2010-01-03,-2.324394269,,,,
2010-01-04,-2.944308133,,,,
2010-01-05,-2.336297046,,,,
2010-01-06,-1.155822072,,,,
2010-01-07,-2.466180928,,,,
2010-01-08,-7.906879659,,,,
2010-01-09,-15.9977021,,,,
2010-01-10,-18.53309467,,,,
2010-01-11,-15.7958553,,,,
2010-01-12,-13.57076809,,,,
2010-01-13,-17.40054066,,,,
2010-01-14,-16.56775057,,,,
2010-01-15,-14.41969687,,,,
2010-01-16,-18.89577894,,,,
2010-01-17,-19.32743648,,,,
2010-01-18,-19.62467024,,,,
2010-01-19,-17.28044942,,,,
2010-01-20,-13.87598591,,,,
2010-01-21,-17.46729375,,,,
2010-01-22,-20.00146463,,,,
2010-01-23,-18.88494719,,,,
2010-01-24,-20.45921576,,,,
2010-01-25,-14.37273641,,,,
2010-01-26,-4.38254244,,,,
2010-01-27,-7.938186965,,,,
2010-01-28,-12.2998818,,,,
2010-01-29,-16.19254722,,,,
2010-01-30,-14.82136206,,,,
2010-01-31,-15.85581831,,,,
2010-02-01,-22.98656861,,,,
2010-02-02,-25.32408459,,,,
2010-02-03,-23.8643792,,,,
2010-02-04,-17.78956852,,,,
2010-02-05,-9.093868075,,,,
2010-02-06,-8.242412063,,,,
2010-02-07,-5.728082692,,,,
2010-02-08,-9.536622842,,,,
2010-02-09,-9.06294346,,,,
2010-02-10,-12.22524907,,,,
2010-02-11,-10.96231441,,,,
2010-02-12,-10.91490892,,,,
2010-02-13,-8.476628618,,,,
2010-02-14,-3.448108514,,,,
2010-02-15,-1.170588891,,,,
2010-02-16,-0.879458004,,,,
2010-02-17,-1.011707049,,,,
2010-02-18,-1.054031185,,,,
2010-02-19,-1.285813968,,,,
2010-02-20,-1.609485593,,,,
2010-02-21,-1.250758134,,,,
2010-02-22,-2.287419837,,,,
2010-02-23,-1.714667446,,,,
2010-02-24,-2.44116515,,,,
2010-02-25,-4.808646455,,,,
2010-02-26,-8.27898049,,,,
2010-02-27,-5.145855355,,,,
2010-02-28,-7.792573168,,,,
2010-03-01,-18.36362952,,,,
2010-03-02,-15.71457002,,,,
2010-03-03,-15.74242046,,,,
2010-03-04,-20.08076232,,,,
2010-03-05,-12.96188267,,,,
2010-03-06,-7.11896305,,,,
2010-03-07,-8.64027416,,,,
2010-03-08,-8.05951895,,,,
2010-03-09,-9.946000936,,,,
2010-03-10,-9.934165875,,,,
2010-03-11,-10.68420768,,,,
2010-03-12,-11.87423191,,,,
2010-03-13,-7.221413305,,,,
2010-03-14,-4.405941694,,,,
2010-03-15,-4.292213306,,,,
2010-03-16,-6.339749164,,,,
2010-03-17,-8.473016747,,,,
2010-03-18,-8.593425406,,,,
2010-03-19,-11.01506372,,,,
2010-03-20,-12.9329743,,,,
2010-03-21,-14.7503082,,,,
2010-03-22,-13.03702598,,,,
2010-03-23,-17.97254816,,,,
2010-03-24,-13.27960721,,,,
2010-03-25,-8.103879511,,,,
2010-03-26,-7.585063045,,,,
2010-03-27,-16.60996795,,,,
2010-03-28,-17.22198618,,,,
2010-03-29,-14.01569979,,,,
2010-03-30,-12.1746158,,,,
2010-03-31,-9.471200605,,,,
2010-04-01,-1.622637328,,,,
2010-04-02,1.209917141,,,,
2010-04-03,-3.100263618,,,,
2010-04-04,-4.088321565,,,,
2010-04-05,0.042696721,,,,
2010-04-06,-0.002103393,,,,
2010-04-07,-1.258171329,,,,
2010-04-08,-2.164590313,,,,
2010-04-09,-3.57713465,,,,
2010-04-10,-4.129648025,,,,
2010-04-11,-2.873414754,,,,
2010-04-12,-5.868366816,,,,
2010-04-13,-9.426612769,,,,
2010-04-14,-8.952424803,,,,
2010-04-15,-10.60437067,,,,
2010-04-16,-8.448913129,,,,
2010-04-17,-4.866393849,,,,
2010-04-18,-0.049078309,,,,
2010-04-19,1.428310281,,,,
2010-04-20,0.508150497,,,,
2010-04-21,-1.616531431,,,,
2010-04-22,-0.530288618,,,,
2010-04-23,-1.555582662,,,,
2010-04-24,-3.471888277,,,,
2010-04-25,-4.200605431,,,,
2010-04-26,-2.708197742,,,,
2010-04-27,-3.518434679,,,,
2010-04-28,-0.95195545,,,,
2010-04-29,-0.064033286,,,,
2010-04-30,0.301425334,,,,
2010-05-01,1.059587303,,,,
2010-05-02,-0.510473462,,,,
2010-05-03,-1.166667116,,,,
2010-05-04,-4.163042142,,,,
2010-05-05,-5.352314611,,,,
2010-05-06,-3.297323179,,,,
2010-05-07,0.272058622,,,,
2010-05-08,1.623219886,,,,
2010-05-09,2.061609478,,,,
2010-05-10,1.496994997,,,,
2010-05-11,-0.928762825,,,,
2010-05-12,-1.212099932,,,,
2010-05-13,0.133431086,,,,
2010-05-14,-0.170814856,,,,
2010-05-15,-0.165005265,,,,
2010-05-16,0.870033939,,,,
2010-05-17,3.20266717,,,,
2010-05-18,2.448837868,,,,
2010-05-19,0.219111377,,,,
2010-05-20,-2.426140929,,,,
2010-05-21,-2.082792588,,,,
2010-05-22,-2.271607852,,,,
2010-05-23,-1.403779644,,,,
2010-05-24,0.93401956,,,,
2010-05-25,3.476124628,,,,
2010-05-26,0.834457674,,,,
2010-05-27,3.913175304,,,,
2010-05-28,6.858621638,,,,
2010-05-29,5.55568467,,,,
2010-05-30,0.601647227,,,,
2010-05-31,1.077745907,,,,
2010-06-01,1.259719095,,,,
2010-06-02,1.490561909,,,,
2010-06-03,1.146102516,,,,
2010-06-04,3.190835204,,,,
2010-06-05,2.270361385,,,,
2010-06-06,2.620619278,,,,
2010-06-07,1.99544762,,,,
2010-06-08,2.508081578,,,,
2010-06-09,5.523730644,,,,
2010-06-10,9.689463537,,,,
2010-06-11,3.670666864,,,,
2010-06-12,1.527224397,,,,
2010-06-13,2.761382701,,,,
2010-06-14,1.007443762,,,,
2010-06-15,2.275527723,,,,
2010-06-16,1.527406266,,,,
2010-06-17,3.221752249,,,,
2010-06-18,3.513791825,,,,
2010-06-19,4.233494358,,,,
2010-06-20,5.128121418,,,,
2010-06-21,4.765957064,,,,
2010-06-22,5.614604505,,,,
2010-06-23,5.949371375,,,,
2010-06-24,6.907340174,,,,
2010-06-25,4.166623066,,,,
2010-06-26,1.935796924,,,,
2010-06-27,4.554312452,,,,
2010-06-28,3.60307568,,,,
2010-06-29,4.910751252,,,,
2010-06-30,8.783506466,,,,
2010-07-01,9.211900019,,,,
2010-07-02,9.843894885,,,,
2010-07-03,6.911438622,,,,
2010-07-04,4.731317164,,,,
2010-07-05,8.199067625,,,,
2010-07-06,10.51277912,,,,
2010-07-07,10.7166203,,,,
2010-07-08,13.28140102,,,,
2010-07-09,11.56020202,,,,
2010-07-10,11.13443766,,,,
2010-07-11,11.00180309,,,,
2010-07-12,14.85593575,,,,
2010-07-13,16.06652141,,,,
2010-07-14,11.26889427,,,,
2010-07-15,11.52449951,,,,
2010-07-16,8.960066785,,,,
2010-07-17,6.01526387,,,,
2010-07-18,5.671289273,,,,
2010-07-19,5.916280441,,,,
2010-07-20,9.372591988,,,,
2010-07-21,8.245111288,,,,
2010-07-22,8.892491095,,,,
2010-07-23,12.09622365,,,,
2010-07-24,12.29441925,,,,
2010-07-25,8.437141256,,,,
2010-07-26,5.545935213,,,,
2010-07-27,6.821858022,,,,
2010-07-28,6.580101886,,,,
2010-07-29,7.313949937,,,,
2010-07-30,8.60964819,,,,
2010-07-31,10.63283562,,,,
2010-08-01,11.70697379,,,,
2010-08-02,13.08191495,,,,
2010-08-03,13.38391288,,,,
2010-08-04,14.08555381,,,,
2010-08-05,15.61289756,,,,
2010-08-06,10.41454829,,,,
2010-08-07,10.21179706,,,,
2010-08-08,10.7475361,,,,
2010-08-09,8.973700658,,,,
2010-08-10,7.802901097,,,,
2010-08-11,8.051053359,,,,
2010-08-12,9.385414939,,,,
2010-08-13,9.239067457,,,,
2010-08-14,11.69951541,,,,
2010-08-15,15.71796219,,,,
2010-08-16,18.72908144,,,,
2010-08-17,19.28064086,,,,
2010-08-18,16.26623657,,,,
2010-08-19,12.27475632,,,,
2010-08-20,12.14459091,,,,
2010-08-21,12.54603187,,,,
2010-08-22,14.68795832,,,,
2010-08-23,15.66767139,,,,
2010-08-24,11.12421347,,,,
2010-08-25,14.5993179,,,,
2010-08-26,16.79107068,,,,
2010-08-27,10.39497665,,,,
2010-08-28,10.17579023,,,,
2010-08-29,9.47690217,,,,
2010-08-30,7.914904729,,,,
2010-08-31,6.980764347,,,,
2010-09-01,5.574204488,,,,
2010-09-02,7.002972564,,,,
2010-09-03,7.113699759,,,,
2010-09-04,5.741408743,,,,
2010-09-05,4.205542495,,,,
2010-09-06,4.60562082,,,,
2010-09-07,5.585707588,,,,
2010-09-08,7.341565246,,,,
2010-09-09,7.697941641,,,,
2010-09-10,4.819049278,,,,
2010-09-11,3.483418465,,,,
2010-09-12,5.55169035,,,,
2010-09-13,9.675495566,,,,
2010-09-14,11.38142413,,,,
2010-09-15,9.970751024,,,,
2010-09-16,9.544323159,,,,
2010-09-17,8.205463591,,,,
2010-09-18,8.827827763,,,,
2010-09-19,8.881579391,,,,
2010-09-20,5.789450765,,,,
2010-09-21,3.308988085,,,,
2010-09-22,2.802527792,,,,
2010-09-23,4.235832064,,,,
2010-09-24,3.872809596,,,,
2010-09-25,2.879623526,,,,
2010-09-26,2.856638197,,,,
2010-09-27,5.461697027,,,,
2010-09-28,3.395153351,,,,
2010-09-29,0.918109928,,,,
2010-09-30,2.316314361,,,,
2010-10-01,5.891898324,,,,
2010-10-02,2.838003418,,,,
2010-10-03,1.512743232,,,,
2010-10-04,4.603510145,,,,
2010-10-05,1.751856537,,,,
2010-10-06,-1.186435708,,,,
2010-10-07,3.151708935,,,,
2010-10-08,1.807465098,,,,
2010-10-09,0.989563132,,,,
2010-10-10,3.006865706,,,,
2010-10-11,1.805254344,,,,
2010-10-12,1.666265227,,,,
2010-10-13,2.673062286,,,,
2010-10-14,1.804447831,,,,
2010-10-15,3.134292199,,,,
2010-10-16,1.812623894,,,,
2010-10-17,0.656730254,,,,
2010-10-18,2.45361449,,,,
2010-10-19,3.052261417,,,,
2010-10-20,1.841772214,,,,
2010-10-21,0.319536613,,,,
2010-10-22,0.99894671,,,,
2010-10-23,1.147631825,,,,
2010-10-24,0.904128837,,,,
2010-10-25,-0.160111754,,,,
2010-10-26,-0.530659602,,,,
2010-10-27,-2.380808903,,,,
2010-10-28,0.079952381,,,,
2010-10-29,0.562369281,,,,
2010-10-30,-1.173867443,,,,
2010-10-31,-1.856996037,,,,
2010-11-01,-3.280371139,,,,
2010-11-02,-1.780711234,,,,
2010-11-03,-2.457705777,,,,
2010-11-04,0.148257861,,,,
2010-11-05,-0.131379218,,,,
2010-11-06,-2.893524769,,,,
2010-11-07,-5.992883685,,,,
2010-11-08,-2.004852964,,,,
2010-11-09,-2.900638856,,,,
2010-11-10,-5.076643995,,,,
2010-11-11,-4.057918986,,,,
2010-11-12,-0.471887008,,,,
2010-11-13,-0.424522107,,,,
2010-11-14,-4.830628971,,,,
2010-11-15,-5.487480954,,,,
2010-11-16,-1.152418868,,,,
2010-11-17,-3.966073009,,,,
2010-11-18,-4.011750354,,,,
2010-11-19,-0.801534713,,,,
2010-11-20,-4.934718459,,,,
2010-11-21,-6.336788953,,,,
2010-11-22,-7.194679465,,,,
2010-11-23,-8.488922653,,,,
2010-11-24,0.395473628,,,,
2010-11-25,0.748862515,,,,
2010-11-26,0.632462257,,,,
2010-11-27,-0.110996536,,,,
2010-11-28,-5.283115936,,,,
2010-11-29,-3.467969779,,,,
2010-11-30,-3.771084079,,,,
2010-12-01,-3.636267844,,,,
2010-12-02,1.826848643,,,,
2010-12-03,1.411355772,,,,
2010-12-04,-0.286724576,,,,
2010-12-05,0.245178618,,,,
2010-12-06,-1.009210838,,,,
2010-12-07,0.150762767,,,,
2010-12-08,-1.881826816,,,,
2010-12-09,-5.85332253,,,,
2010-12-10,-13.13289326,,,,
2010-12-11,-14.90157727,,,,
2010-12-12,-13.34423041,,,,
2010-12-13,-16.09209573,,,,
2010-12-14,-6.637598782,,,,
2010-12-15,-2.784516531,,,,
2010-12-16,-0.554522682,,,,
2010-12-17,1.00639887,,,,
2010-12-18,1.388420634,,,,
2010-12-19,0.593696838,,,,
2010-12-20,-1.334598166,,,,
2010-12-21,-4.486964333,,,,
2010-12-22,-4.321561287,,,,
2010-12-23,-6.257893768,,,,
2010-12-24,-8.485499636,,,,
2010-12-25,-9.904934488,,,,
2010-12-26,-10.78028293,,,,
2010-12-27,-12.62762943,,,,
2010-12-28,-12.15019101,,,,
2010-12-29,-10.87195925,,,,
2010-12-30,-7.055321801,,,,
2010-12-31,-5.155982203,,,,
2011-01-01,-9.419654476,,,,
2011-01-02,-7.030032449,,,,
2011-01-03,-1.055749839,,,,
2011-01-04,-0.726630556,,,,
2011-01-05,0.401422467,,,,
2011-01-06,0.254824971,,,,
2011-01-07,-0.629661149,,,,
2011-01-08,-0.890107078,,,,
2011-01-09,-2.629274776,,,,
2011-01-10,-2.874665416,,,,
2011-01-11,-3.33080187,,,,
2011-01-12,-5.378190883,,,,
2011-01-13,-8.371301665,,,,
2011-01-14,-9.716428532,,,,
2011-01-15,-11.22180272,,,,
2011-01-16,-13.21074912,,,,
2011-01-17,-14.33130584,,,,
2011-01-18,-18.65046671,,,,
2011-01-19,-18.28449512,,,,
2011-01-20,-20.31607891,,,,
2011-01-21,-18.11477566,,,,
2011-01-22,-13.4878811,,,,
2011-01-23,-6.300258084,,,,
2011-01-24,-11.64955013,,,,
2011-01-25,-12.20400105,,,,
2011-01-26,-20.4868929,,,,
2011-01-27,-23.958031,,,,
2011-01-28,-23.81093134,,,,
2011-01-29,-24.52175749,,,,
2011-01-30,-25.95306961,,,,
2011-01-31,-29.49689789,,,,
2011-02-01,-31.1135416,,,,
2011-02-02,-27.49680696,,,,
2011-02-03,-26.69663645,,,,
2011-02-04,-24.54455949,,,,
2011-02-05,-19.22437492,,,,
2011-02-06,-20.86712119,,,,
2011-02-07,-23.04825024,,,,
2011-02-08,-24.70056372,,,,
2011-02-09,-24.72750083,,,,
2011-02-10,-26.92603728,,,,
2011-02-11,-29.27308738,,,,
2011-02-12,-26.67121345,,,,
2011-02-13,-24.50820431,,,,
2011-02-14,-25.49261997,,,,
2011-02-15,-24.47340247,,,,
2011-02-16,-21.56716402,,,,
2011-02-17,-13.799536,,,,
2011-02-18,-17.38921732,,,,
2011-02-19,-12.19289021,,,,
2011-02-20,-9.830362712,,,,
2011-02-21,-13.13186081,,,,
2011-02-22,-16.16328107,,,,
2011-02-23,-16.69091822,,,,
2011-02-24,-13.20146263,,,,
2011-02-25,-14.14690981,,,,
2011-02-26,-21.43749732,,,,
2011-02-27,-23.80066127,,,,
2011-02-28,-19.2509015,,,,
2011-03-01,-16.52456197,,,,
2011-03-02,-20.86440434,,,,
2011-03-03,-23.16900283,,,,
2011-03-04,-24.22021633,,,,
2011-03-05,-19.70043235,,,,
2011-03-06,-23.27039899,,,,
2011-03-07,-24.61731491,,,,
2011-03-08,-23.08611833,,,,
2011-03-09,-19.42536424,,,,
2011-03-10,-14.29460462,,,,
2011-03-11,-10.77258109,,,,
2011-03-12,-11.80624151,,,,
2011-03-13,-17.9146688,,,,
2011-03-14,-21.38218962,,,,
2011-03-15,-17.46317794,,,,
2011-03-16,-15.68280374,,,,
2011-03-17,-13.40712883,,,,
2011-03-18,-15.22765344,,,,
2011-03-19,-16.93699001,,,,
2011-03-20,-15.75377175,,,,
2011-03-21,-13.13092371,,,,
2011-03-22,-13.99668575,,,,
2011-03-23,-15.64603939,,,,
2011-03-24,-14.21722209,,,,
2011-03-25,-11.66205256,,,,
2011-03-26,-7.212034755,,,,
2011-03-27,-1.467423952,,,,
2011-03-28,-3.91873024,,,,
2011-03-29,-4.904209979,,,,
2011-03-30,-7.266835321,,,,
2011-03-31,-10.5066381,,,,
2011-04-01,-10.22100982,,,,
2011-04-02,-9.487732007,,,,
2011-04-03,-10.24205137,,,,
2011-04-04,-11.28507289,,,,
2011-04-05,-9.350887771,,,,
2011-04-06,-6.888818244,,,,
2011-04-07,-10.70081422,,,,
2011-04-08,-14.08113988,,,,
2011-04-09,-11.45945824,,,,
2011-04-10,-4.097638095,,,,
2011-04-11,-7.02655304,,,,
2011-04-12,-10.38126374,,,,
2011-04-13,-12.74699969,,,,
2011-04-14,-17.77246516,,,,
2011-04-15,-19.81344224,,,,
2011-04-16,-16.77376783,,,,
2011-04-17,-16.96716145,,,,
2011-04-18,-9.90590961,,,,
2011-04-19,-7.01407971,,,,
2011-04-20,-9.577821237,,,,
2011-04-21,-12.55800381,,,,
2011-04-22,-7.982607546,,,,
2011-04-23,-12.99945188,,,,
2011-04-24,-9.504757771,,,,
2011-04-25,-10.04979566,,,,
2011-04-26,-14.19285734,,,,
2011-04-27,-14.23010194,,,,
2011-04-28,-12.07584471,,,,
2011-04-29,-7.576730888,,,,
2011-04-30,-4.483850497,,,,
2011-05-01,-3.574292537,,,,
2011-05-02,-1.581542006,,,,
2011-05-03,-1.051483574,,,,
2011-05-04,-6.156827878,,,,
2011-05-05,-6.409036626,,,,
2011-05-06,-3.399417565,,,,
2011-05-07,-1.873443485,,,,
2011-05-08,-0.253385225,,,,
2011-05-09,-3.122640161,,,,
2011-05-10,-3.543041089,,,,
2011-05-11,0.655536874,,,,
2011-05-12,-1.838505063,,,,
2011-05-13,-5.233279522,,,,
2011-05-14,-2.826385294,,,,
2011-05-15,-2.42580847,,,,
2011-05-16,-3.355861107,,,,
2011-05-17,-3.096362978,,,,
2011-05-18,-4.929415164,,,,
2011-05-19,-4.308244407,,,,
2011-05-20,-4.382006713,,,,
2011-05-21,-4.588259857,,,,
2011-05-22,-3.563347657,,,,
2011-05-23,-3.452656245,,,,
2011-05-24,-3.007499365,,,,
2011-05-25,-1.02687088,,,,
2011-05-26,-1.154835329,,,,
2011-05-27,-1.005996756,,,,
2011-05-28,1.50652664,,,,
2011-05-29,-0.813226543,,,,
2011-05-30,-1.310210083,,,,
2011-05-31,-1.297505451,,,,
2011-06-01,-1.440144157,,,,
2011-06-02,-0.262627643,,,,
2011-06-03,0.189270385,,,,
2011-06-04,0.810458442,,,,
2011-06-05,2.717222469,,,,
2011-06-06,4.143761403,,,,
2011-06-07,1.865285671,,,,
2011-06-08,5.777824386,,,,
2011-06-09,2.063940864,,,,
2011-06-10,1.750066938,,,,
2011-06-11,2.101099073,,,,
2011-06-12,0.900883964,,,,
2011-06-13,2.796454059,,,,
2011-06-14,1.170284222,,,,
2011-06-15,0.618240641,,,,
2011-06-16,1.931086559,,,,
2011-06-17,3.925895299,,,,
2011-06-18,5.210491579,,,,
2011-06-19,5.239535572,,,,
2011-06-20,3.731973872,,,,
2011-06-21,6.470885629,,,,
2011-06-22,8.197050531,,,,
2011-06-23,7.010699183,,,,
2011-06-24,8.941869192,,,,
2011-06-25,11.8490509,,,,
2011-06-26,4.610587746,,,,
2011-06-27,4.36615337,,,,
2011-06-28,6.853700373,,,,
2011-06-29,8.631413092,,,,
2011-06-30,7.350161153,,,,
2011-07-01,4.585832759,,,,
2011-07-02,5.40554067,,,,
2011-07-03,5.824848356,,,,
2011-07-04,4.882708243,,,,
2011-07-05,4.526690015,,,,
2011-07-06,5.383388015,,,,
2011-07-07,9.126349608,,,,
2011-07-08,10.82283338,,,,
2011-07-09,9.762474465,,,,
2011-07-10,9.101235561,,,,
2011-07-11,7.832703089,,,,
2011-07-12,8.757672031,,,,
2011-07-13,7.812059896,,,,
2011-07-14,11.22764001,,,,
2011-07-15,12.64165099,,,,
2011-07-16,11.64584582,,,,
2011-07-17,17.61743156,,,,
2011-07-18,10.8931994,,,,
2011-07-19,8.962925729,,,,
2011-07-20,8.008473958,,,,
2011-07-21,5.226681328,,,,
2011-07-22,5.532968183,,,,
2011-07-23,8.618407025,,,,
2011-07-24,10.00994619,,,,
2011-07-25,10.78192533,,,,
2011-07-26,11.41730905,,,,
2011-07-27,10.87264875,,,,
2011-07-28,12.7511591,,,,
2011-07-29,15.39216211,,,,
2011-07-30,13.58103395,,,,
2011-07-31,10.22806651,,,,
2011-08-01,9.437084637,,,,
2011-08-02,9.275110054,,,,
2011-08-03,12.54685283,,,,
2011-08-04,15.47803253,,,,
2011-08-05,15.06427785,,,,
2011-08-06,15.73506129,,,,
2011-08-07,12.78615213,,,,
2011-08-08,11.17696931,,,,
2011-08-09,7.464285938,,,,
2011-08-10,9.647514285,,,,
2011-08-11,10.72469355,,,,
2011-08-12,9.102495439,,,,
2011-08-13,8.80429349,,,,
2011-08-14,8.779644314,,,,
2011-08-15,8.803995177,,,,
2011-08-16,6.609652395,,,,
2011-08-17,5.872210662,,,,
2011-08-18,4.476516074,,,,
2011-08-19,5.346508035,,,,
2011-08-20,7.005730365,,,,
2011-08-21,9.077079115,,,,
2011-08-22,8.59030271,,,,
2011-08-23,9.508854566,,,,
2011-08-24,10.27047601,,,,
2011-08-25,12.14517181,,,,
2011-08-26,10.41144378,,,,
2011-08-27,12.60186431,,,,
2011-08-28,9.232257226,,,,
2011-08-29,7.785792123,,,,
2011-08-30,7.45455049,,,,
2011-08-31,7.521479846,,,,
2011-09-01,7.370546735,,,,
2011-09-02,7.909451083,,,,
2011-09-03,9.878039694,,,,
2011-09-04,4.481004348,,,,
2011-09-05,4.071062156,,,,
2011-09-06,4.847326991,,,,
2011-09-07,10.39245148,,,,
2011-09-08,6.190320593,,,,
2011-09-09,4.3560613,,,,
2011-09-10,2.596430458,,,,
2011-09-11,1.35200654,,,,
2011-09-12,3.232210926,,,,
2011-09-13,2.437123002,,,,
2011-09-14,1.929572505,,,,
2011-09-15,3.413194843,,,,
2011-09-16,2.788172367,,,,
2011-09-17,2.766176879,,,,
2011-09-18,3.507932185,,,,
2011-09-19,9.585582004,,,,
2011-09-20,5.80761703,,,,
2011-09-21,2.409755982,,,,
2011-09-22,0.714371751,,,,
2011-09-23,1.475560747,,,,
2011-09-24,6.618751701,,,,
2011-09-25,6.183803416,,,,
2011-09-26,3.746401955,,,,
2011-09-27,3.053085178,,,,
2011-09-28,5.55728577,,,,
2011-09-29,6.434553123,,,,
2011-09-30,1.483707323,,,,
2011-10-01,0.689346355,,,,
2011-10-02,0.608585318,,,,
2011-10-03,2.763294243,,,,
2011-10-04,-0.44043412,,,,
2011-10-05,-1.084211977,,,,
2011-10-06,-2.019350254,,,,
2011-10-07,-1.688650501,,,,
2011-10-08,1.393401933,,,,
2011-10-09,1.397363947,,,,
2011-10-10,3.254854146,,,,
2011-10-11,0.866184385,,,,
2011-10-12,-1.361343112,,,,
2011-10-13,-1.345109447,,,,
2011-10-14,-1.659645534,,,,
2011-10-15,1.20729622,,,,
2011-10-16,1.994981519,,,,
2011-10-17,2.029994692,,,,
2011-10-18,1.797183062,,,,
2011-10-19,2.176786619,,,,
2011-10-20,-1.655447716,,,,
2011-10-21,-3.161917138,,,,
2011-10-22,-1.972740687,,,,
2011-10-23,0.72310387,,,,
2011-10-24,-0.800767166,,,,
2011-10-25,-3.527594189,,,,
2011-10-26,-1.789663309,,,,
2011-10-27,-1.71439004,,,,
2011-10-28,-2.89584344,,,,
2011-10-29,-3.958937678,,,,
2011-10-30,-4.655205951,,,,
2011-10-31,-4.73084342,,,,
2011-11-01,-4.469087096,,,,
2011-11-02,-6.295602392,,,,
2011-11-03,-3.318611545,,,,
2011-11-04,-6.028849515,,,,
2011-11-05,-6.097130742,,,,
2011-11-06,-2.697976537,,,,
2011-11-07,-2.609267682,,,,
2011-11-08,-3.885234672,,,,
2011-11-09,-6.186783741,,,,
2011-11-10,-5.404833761,,,,
2011-11-11,-2.720051262,,,,
2011-11-12,-1.229719417,,,,
2011-11-13,-4.00985571,,,,
2011-11-14,-5.119102371,,,,
2011-11-15,-1.275415195,,,,
2011-11-16,-4.100857462,,,,
2011-11-17,-7.476571689,,,,
2011-11-18,-5.47799301,,,,
2011-11-19,-9.157857951,,,,
2011-11-20,-8.741459381,,,,
2011-11-21,-9.996167445,,,,
2011-11-22,-10.10923233,,,,
2011-11-23,-12.54014846,,,,
2011-11-24,-16.58541976,,,,
2011-11-25,-15.94078914,,,,
2011-11-26,-12.05363604,,,,
2011-11-27,-11.52147652,,,,
2011-11-28,-14.74970737,,,,
2011-11-29,-10.86468757,,,,
2011-11-30,-8.933926403,,,,
2011-12-01,-9.607152949,,,,
2011-12-02,-9.39662915,,,,
2011-12-03,-11.09169809,,,,
2011-12-04,-7.768964283,,,,
2011-12-05,-9.517712663,,,,
2011-12-06,-13.57196226,,,,
2011-12-07,-14.70400972,,,,
2011-12-08,-13.65628249,,,,
2011-12-09,-9.711863195,,,,
2011-12-10,-17.02204911,,,,
2011-12-11,-17.13352999,,,,
2011-12-12,-14.60583659,,,,
2011-12-13,-16.18303249,,,,
2011-12-14,-13.32650545,,,,
2011-12-15,-8.7564737,,,,
2011-12-16,-9.005987252,,,,
2011-12-17,-16.33031022,,,,
2011-12-18,-19.53409663,,,,
2011-12-19,-20.71221639,,,,
2011-12-20,-22.02734005,,,,
2011-12-21,-17.73642318,,,,
2011-12-22,-18.94635046,,,,
2011-12-23,-21.51615025,,,,
2011-12-24,-21.51407837,,,,
2011-12-25,-17.81175148,,,,
2011-12-26,-19.09734158,,,,
2011-12-27,-22.67656561,,,,
2011-12-28,-24.40912968,,,,
2011-12-29,-14.48048593,,,,
2011-12-30,-13.1963308,,,,
2011-12-31,-19.35299224,,,,
2012-01-01,-18.0966149,,,,
2012-01-02,-11.27894541,,,,
2012-01-03,-8.324251361,,,,
2012-01-04,-16.54581377,,,,
2012-01-05,-14.54370826,,,,
2012-01-06,-13.44884587,,,,
2012-01-07,-15.52844089,,,,
2012-01-08,-24.17452709,,,,
2012-01-09,-21.77961143,,,,
2012-01-10,-17.24880203,,,,
2012-01-11,-23.82070529,,,,
2012-01-12,-26.4826037,,,,
2012-01-13,-20.34317801,,,,
2012-01-14,-19.58617655,,,,
2012-01-15,-18.62103045,,,,
2012-01-16,-22.96499229,,,,
2012-01-17,-25.37176011,,,,
2012-01-18,-25.47830171,,,,
2012-01-19,-20.96412437,,,,
2012-01-20,-23.75183589,,,,
2012-01-21,-18.87949207,,,,
2012-01-22,-21.52095253,,,,
2012-01-23,-24.0716283,,,,
2012-01-24,-20.30052587,,,,
2012-01-25,-13.90851052,,,,
2012-01-26,-16.63462876,,,,
2012-01-27,-19.31440211,,,,
2012-01-28,-16.62178637,,,,
2012-01-29,-12.25088804,,,,
2012-01-30,-11.25850544,,,,
2012-01-31,-15.97748851,,,,
2012-02-01,-17.7221448,,,,
2012-02-02,-18.23359276,,,,
2012-02-03,-19.17421056,,,,
2012-02-04,-20.90900302,,,,
2012-02-05,-22.27825855,,,,
2012-02-06,-20.64168409,,,,
2012-02-07,-20.64627082,,,,
2012-02-08,-20.9741479,,,,
2012-02-09,-26.35252727,,,,
2012-02-10,-27.50750267,,,,
2012-02-11,-25.2875046,,,,
2012-02-12,-26.33900163,,,,
2012-02-13,-17.53596554,,,,
2012-02-14,-17.38649495,,,,
2012-02-15,-19.10118721,,,,
2012-02-16,-17.85235687,,,,
2012-02-17,-13.28510237,,,,
2012-02-18,-13.40908105,,,,
2012-02-19,-14.37657359,,,,
2012-02-20,-16.2354393,,,,
2012-02-21,-18.3859519,,,,
2012-02-22,-19.67912818,,,,
2012-02-23,-20.22186561,,,,
2012-02-24,-18.26109324,,,,
2012-02-25,-16.15235686,,,,
2012-02-26,-15.09515934,,,,
2012-02-27,-16.87039486,,,,
2012-02-28,-23.36936215,,,,
2012-02-29,-26.1357301,,,,
2012-03-01,-25.11317178,,,,
2012-03-02,-19.0842397,,,,
2012-03-03,-24.35426608,,,,
2012-03-04,-28.66442113,,,,
2012-03-05,-27.177155,,,,
